ClassName	CodeNumb
FNDC7	1333
STXBP3	1334
AKNAD1	1335
AKNAD1;SPATA42	1336
AKNAD1;GPSM2	1337
AKNAD1;GPSM2;CLCC1	1338
AKNAD1;CLCC1	1339
CLCC1	1340
WDR47	1341
RANP5	1342
TAF13	1343
TMEM167B	1344
CFAP276	1345
ELAPOR1	1346
SARS1	1347
CELSR2	1348
PSRC1	1349
MYBPHL	1350
SORT1	1351
PSMA5	1352
SYPL2	1353
ATXN7L2	1354
CYB561D1	1355
AMIGO1	1356
GPR61	1357
GNAI3	1358
GNAT2	1359
GNAT2;AMPD2	1360
AMPD2	1361
RPL7P8	1362
GSTM4	1363
GSTM4;GSTM2	1364
GSTM2	1365
GSTM2;GSTM1	1366
GSTM5	1367
GSTM5;GSTM3	1368
GSTM5;EPS8L3	1369
NDUFA5P10	1370
LINC01768	1371
CSF1	1372
AHCYL1	1373
STRIP1	1374
STRIP1;ALX3	1375
LINC01397	1376
UBL4B	1377
SLC6A17	1378
KCNC4	1379
RBM15	1380
SLC16A4	1381
LAMTOR5	1382
PROK1	1383
CYMP	1384
KCNA10	1385
KCNA2	1386
KCNA3	1387
NRBF2P3	1388
OR11I1P	1389
CD53	1390
LRIF1	1391
CCNT2P1	1392
RNA5SP54	1393
DRAM2	1394
CEPT1	1395
DENND2D	1396
DENND2D;CHI3L2	1397
CHI3L2	1398
CHIAP1	1399
CHIAP2	1400
CHIA	1401
PIFO	1402
CHIAP3	1403
HIGD1AP12	1404
PGBP	1405
OVGP1	1406
UBE2FP3	1407
WDR77	1408
ATP5PB	1409
C1orf162	1410
TMIGD3	1411
TMIGD3;ADORA3	1412
TMIGD3;RAP1A	1413
RAP1A	1414
RAP1A;LINC01160	1415
RAP1A;INKA2	1416
INKA2	1417
INKA2;DDX20	1418
DDX20	1419
DDX20;KCND3	1420
KCND3	1421
LINC01750	1422
LINC02884	1423
TXNP3	1424
CTTNBP2NL	1425
WNT2B	1426
WNT2B;ST7L	1427
ST7L	1428
CAPZA1	1429
MOV10	1430
PPM1J	1431
TAFA3	1432
NUTF2P4	1433
LINC01356	1434
LINC01357	1435
SLC16A1	1436
LRIG2	1437
MAGI3	1438
PHTF1	1439
RSBN1	1440
PTPN22	1441
BCL2L15	1442
AP4B1	1443
DCLRE1B	1444
HIPK1	1445
OLFML3	1446
SYT6	1447
MRPL57P1	1448
TRIM33	1449
TRIM33;EIF2S2P5	1450
PKMP1	1451
BCAS2	1452
DENND2C	1453
AMPD1	1454
RN7SL432P	1455
NRAS	1456
CSDE1	1457
SIKE1	1458
NR1H5P	1459
SYCP1	1460
TSHB	1461
TSPAN2	1462
LINC01765	1463
NGF	1464
ELOCP20	1465
CNOT7P2	1466
RN7SL420P	1467
VANGL1	1468
CASQ2	1469
NHLH2	1470
HNRNPA1P43	1471
LINC01649	1472
SLC22A15	1473
MAB21L3	1474
LINC01779	1475
U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3;U3	1476
ATP1A1	1477
LINC01762	1478
CD58	1479
IGSF3	1480
MIR320B1	1481
LINC02868	1482
GAPDHP64	1483
NEFHP1	1484
CD2	1485
FTH1P22	1486
PTGFRN	1487
CD101	1488
TTF2	1489
TRIM45	1490
RPS15AP9	1491
VTCN1	1492
LINC01525	1493
MAN1A2	1494
VPS25P1	1495
TENT5C	1496
VDAC2P3	1497
PNRC2P1	1498
GDAP2	1499
WDR3	1500
WDR3;SPAG17	1501
SPAG17	1502
RNA5SP56	1503
PSMC1P12	1504
TBX15	1505
WARS2	1506
RPL6P2	1507
LINC01780	1508
HAO2	1509
HSD3B2	1510
GAPDHP74	1511
HSD3BP2	1512
GAPDHP23	1513
HSD3BP1	1514
GAPDHP58	1515
HSD3B1	1516
GAPDHP32	1517
HSD3BP3	1518
GAPDHP27	1519
HSD3BP4	1520
GAPDHP33	1521
LINC00622	1522
HSD3BP5	1523
ZNF697	1524
PHGDH	1525
HMGCS2	1526
REG4	1527
NBPF7P	1528
PFN1P9	1529
NOTCH2P1	1530
ADAM30	1531
NOTCH2	1532
SEC22B	1533
7SK	1534
U1;U1;U1;U1;U1;U1;U1;U1;U1;U1;U1	1535
NBPF8	1536
NBPF8;PFN1P2	1537
PDE4DIPP2	1538
NOTCH2NLR;NBPF26	1539
NBPF26	1540
PPIAL4A	1541
LINC00623	1542
FCGR1BP	1543
H2BP1	1544
H3P4	1545
RPL22P6	1546
FAM72B	1547
SRGAP2C	1548
LINC02798	1549
MTIF2P1	1550
RNA5SP533	1551
FAM91A3P	1552
FCGR1CP;H2BP2	1553
H2BP2	1554
RPL22P5	1555
FAM72C	1556
SRGAP2D	1557
KMT2CP2	1558
PPIAL4E	1559
NBPF15	1560
PPIAL4F	1561
LINC01632	1562
LSP1P5	1563
SRGAP2B	1564
FAM72D	1565
LINC01145	1566
PPIAL4D	1567
NBPF20	1568
PDE4DIPP5	1569
NBPF25P	1570
GPR89A	1571
PDZK1	1572
CD160	1573
CD160;RNF115	1574
RNF115	1575
ITGA10	1576
LIX1L	1577
POLR3GL	1578
TXNIP	1579
HJV	1580
NBPF10	1581
NBPF10;NOTCH2NLA	1582
NOTCH2NLA	1583
NUDT4P2	1584
SEC22B4P	1585
HYDIN2	1586
NBPF12	1587
SSBL4P	1588
NBPF13P;NBPF13P	1589
PRKAB2	1590
PDIA3P1;FMO5	1591
FMO5	1592
FMO5;CCT8P1	1593
CHD1L	1594
CHD1L;LINC00624	1595
LINC00624	1596
BCL9	1597
ACP6	1598
RN7SL261P	1599
GJA5	1600
GJA8	1601
GPR89B	1602
PDZK1P1	1603
LINC02804	1604
LINC02805	1605
RNA5SP57	1606
LINC01731	1607
LINC01138	1608
NBPF14	1609
NBPF14;NOTCH2NLB	1610
NOTCH2NLB	1611
NUDT4B	1612
SEC22B3P	1613
PDE4DIP	1614
NBPF9	1615
SEC22B2P	1616
NOTCH2NLC	1617
PPIAL4C	1618
LINC00869	1619
LINC00869;PDE4DIPP7	1620
PDE4DIPP7	1621
FCGR1A	1622
FCGR1A;H2BC18	1623
H2BC18	1624
H3C13	1625
H4C14	1626
H2BC19P;H2BC20P	1627
H2BC20P	1628
H3C15	1629
H4C15	1630
H2BC21	1631
BOLA1	1632
SV2A	1633
SF3B4	1634
MTMR11	1635
OTUD7B	1636
RPL6P31	1637
VPS45	1638
PLEKHO1	1639
LINC02988	1640
RN7SL480P	1641
ANP32E	1642
CA14	1643
APH1A	1644
C1orf54	1645
CIART	1646
MRPS21	1647
PRPF3	1648
RPRD2	1649
TARS2	1650
ECM1	1651
FALEC	1652
ADAMTSL4	1653
MCL1	1654
MCL1;RN7SL473P	1655
ENSA	1656
GOLPH3L	1657
HORMAD1	1658
CTSS	1659
CTSK	1660
CTSK;UBE2D3P3	1661
ARNT	1662
RPS27AP6	1663
CTXND2	1664
SETDB1	1665
SETDB1;CERS2	1666
CERS2	1667
ANXA9	1668
MINDY1	1669
PRUNE1	1670
BNIPL	1671
C1orf56	1672
C1orf56;CDC42SE1	1673
CDC42SE1	1674
CDC42SE1;MLLT11	1675
GABPB2	1676
SEMA6C	1677
SCNM1	1678
SCNM1;TMOD4	1679
TMOD4	1680
VPS72	1681
PIP5K1A	1682
PSMD4	1683
ZNF687	1684
PI4KB	1685
RFX5	1686
SELENBP1	1687
PSMB4	1688
POGZ	1689
CGN	1690
TUFT1	1691
SNX27	1692
CELF3	1693
CELF3;RIIAD1	1694
RIIAD1	1695
MRPL9	1696
MRPL9;OAZ3	1697
OAZ3	1698
OAZ3;TDRKH	1699
TDRKH	1700
LINGO4	1701
RORC	1702
C2CD4D	1703
THEM5	1704
THEM4	1705
KRT8P28	1706
S100A10	1707
NBPF18P	1708
S100A11	1709
SPTLC1P4	1710
TCHHL1	1711
TCHH	1712
PUDPP2	1713
PUDPP2;RPTN	1714
LINC02962	1715
HRNR	1716
FLG	1717
FLG2	1718
HMGN3P1	1719
CRNN	1720
LCE5A	1721
CRCT1	1722
LCE3E	1723
LCE3D	1724
LCE3C	1725
LCE3B	1726
LCE3A	1727
LCEP4	1728
LCEP3	1729
LCE2D	1730
LCE2C	1731
LCE2B	1732
LCE2A	1733
LCE4A	1734
C1orf68	1735
LCEP2	1736
LCEP1	1737
KPRP	1738
LCE1F	1739
LCE1E	1740
LCE1D	1741
LCE1C	1742
LCE1B	1743
LCE1A	1744
LCE6A	1745
LCE7A	1746
SMCP	1747
IVL	1748
LINC01527	1749
LINC01527;SPRR5	1750
SPRR5	1751
SPRR4	1752
SPRR1A	1753
SPRR3	1754
SPRR1B	1755
SPRR2D	1756
SPRR2A	1757
SPRR2B	1758
SPRR2E	1759
SPRR2F	1760
SPRR2C	1761
SPRR2G	1762
LELP1	1763
PRR9	1764
RPLP0P4	1765
LORICRIN	1766
PGLYRP3	1767
PGLYRP4	1768
S100A9	1769
S100A12	1770
LAPTM4BP1	1771
S100A8	1772
S100A15A	1773
S100A7A	1774
S100A7P1	1775
S100A7L2	1776
S100A7	1777
RN7SL44P	1778
S100A6	1779
S100A4	1780
S100A4;S100A3	1781
S100A2	1782
S100A16	1783
S100A14	1784
S100A13	1785
S100A13;S100A1	1786
CHTOP	1787
SNAPIN	1788
ILF2	1789
NPR1	1790
RN7SL372P	1791
GEMIN2P1	1792
INTS3	1793
SLC27A3	1794
GATAD2B	1795
DENND4B	1796
CRTC2	1797
SLC39A1	1798
CREB3L4	1799
JTB	1800
RAB13	1801
RPS27	1802
NUP210L	1803
NUP210L;RPS7P2	1804
TPM3	1805
CFAP141	1806
C1orf43	1807
UBAP2L	1808
HAX1	1809
AQP10	1810
ATP8B2	1811
RPSAP17	1812
IL6R	1813
IL6R;PSMD8P1	1814
SHE	1815
TDRD10	1816
UBE2Q1	1817
CHRNB2	1818
ADAR	1819
KCNN3	1820
PMVK	1821
PBXIP1	1822
PYGO2	1823
PYGO2;SHC1	1824
SHC1	1825
CKS1B	1826
FLAD1	1827
LENEP	1828
ZBTB7B	1829
DCST2	1830
DCST1	1831
ADAM15	1832
EFNA4	1833
EFNA3	1834
EFNA1	1835
SLC50A1	1836
DPM3	1837
HMGN2P18	1838
KRTCAP2	1839
TRIM46	1840
MUC1	1841
MIR92B	1842
THBS3	1843
MTX1	1844
GBAP1	1845
MTX1P1	1846
GBA	1847
FAM189B	1848
SCAMP3	1849
CLK2	1850
HCN3	1851
PKLR	1852
FDPS	1853
RUSC1	1854
ASH1L	1855
MSTO1	1856
MSTO1;DAP3P1	1857
YY1AP1	1858
DAP3	1859
MSTO2P	1860
GON4L	1861
SYT11	1862
U4;U4;U4;U4	1863
RIT1	1864
KHDC4	1865
RXFP4	1866
ARHGEF2	1867
SSR2	1868
UBQLN4	1869
LAMTOR2	1870
RAB25	1871
MEX3A	1872
LMNA	1873
SEMA4A	1874
SLC25A44	1875
PMF1	1876
PAQR6	1877
SMG5	1878
TMEM79	1879
TMEM79;GLMP	1880
GLMP	1881
VHLL	1882
CCT3	1883
CCT3;TSACC	1884
RHBG	1885
MEF2D	1886
IQGAP3	1887
TTC24	1888
NAXE	1889
NAXE;GPATCH4	1890
HAPLN2	1891
BCAN	1892
NES	1893
CRABP2	1894
ISG20L2	1895
METTL25B	1896
MRPL24	1897
HDGF	1898
HDGF;PRCC	1899
PRCC	1900
SH2D2A	1901
SH2D2A;NTRK1	1902
NTRK1	1903
NTRK1;INSRR	1904
PEAR1	1905
LRRC71	1906
ARHGEF11	1907
ARHGEF11;RN7SL612P	1908
SMU1P1	1909
KRT8P45	1910
ETV3L	1911
ETV3	1912
LINC02772	1913
FCRL5	1914
FCRL4	1915
FCRL3	1916
VDAC1P9	1917
FCRL2	1918
FCRL1	1919
CD5L	1920
CD5L;MRPS21P2	1921
KIRREL1	1922
SMIM42	1923
LINC01704	1924
ELL2P1	1925
CD1D	1926
CD1A	1927
HMGN1P5	1928
CD1C	1929
CD1B	1930
CD1E	1931
OR10T2	1932
OR10K2	1933
OR10T1P	1934
EI24P2	1935
OR10K1	1936
OR10R2	1937
OR10R3P	1938
OR10R1P	1939
HSP90AA3P	1940
OR6Y1	1941
OR6P1	1942
OR10X1	1943
OR10Z1	1944
OR10Z1;SPTA1	1945
SPTA1	1946
OR6K1P	1947
OR6K2	1948
OR6K3	1949
OR6K4P	1950
OR6K5P	1951
OR6N1	1952
OR6N1;OR6K6	1953
OR6N2	1954
OR2AQ1P	1955
OR10AA1P	1956
MNDA	1957
PYHIN5P	1958
PYHIN1	1959
IFI16	1960
IFI16;PYDC5	1961
AIM2	1962
AIM2;CADM3	1963
CADM3	1964
ACKR1	1965
MPTX1	1966
OR10J2P	1967
FCER1A	1968
OR10J3	1969
OR10J7P	1970
OR10J8P	1971
OR10J9P	1972
OR10J4	1973
OR10J1	1974
LINC02819	1975
OR10J5	1976
OR10AE1P	1977
APCS	1978
OR10J6P	1979
CRPP1	1980
CRP	1981
DUSP23	1982
FCRL6	1983
SLAMF8	1984
SNHG28	1985
VSIG8	1986
CFAP45	1987
TAGLN2	1988
IGSF9	1989
SLAMF9	1990
LINC01133	1991
KCNJ10	1992
KCNJ10;PIGM	1993
KCNJ9	1994
IGSF8	1995
ATP1A2	1996
ATP1A4	1997
CASQ1	1998
PEA15	1999
DCAF8	2000
RPSAP18	2001
PEX19	2002
COPA	2003
NCSTN	2004
NHLH1	2005
VANGL2	2006
SLAMF6	2007
CD84	2008
SLAMF1	2009
SETP9	2010
CD48	2011
SLAMF7	2012
LY9	2013
CD244	2014
ITLN1	2015
ITLN2	2016
F11R	2017
GLRX5P2	2018
TSTD1	2019
ARHGAP30	2020
NECTIN4	2021
KLHDC9	2022
PFDN2	2023
NIT1	2024
NIT1;DEDD	2025
DEDD	2026
UFC1	2027
USP21	2028
PPOX	2029
PPOX;B4GALT3	2030
ADAMTS4	2031
ADAMTS4;NDUFS2	2032
NDUFS2	2033
FCER1G	2034
APOA2	2035
TOMM40L	2036
NR1I3	2037
PCP4L1	2038
MPZ	2039
SDHC	2040
CFAP126	2041
RRM2P2	2042
FCGR2A	2043
HSPA6	2044
RPS23P10	2045
FCGR3A	2046
FCGR2C	2047
HSPA7	2048
RPS23P9	2049
FCGR3B	2050
FCGR2B	2051
RPL31P11	2052
FCRLA	2053
FCRLB	2054
RN7SL466P	2055
DUSP12	2056
ATF6	2057
OLFML2B	2058
NOS1AP	2059
NOS1AP;RNA5SP61	2060
SPATA46	2061
C1orf226	2062
SH2D1B	2063
SLAMF6P1	2064
UHMK1	2065
UQCRBP2	2066
UAP1	2067
DDR2	2068
HSD17B7	2069
CCDC190	2070
RGS4	2071
RGS5;RGS5	2072
RGS5;RGS5;RGS5;RGS5	2073
RGS5;RGS5;RGS5;RGS5;NUF2	2074
NUF2	2075
RNA5SP62	2076
RNA5SP63	2077
NMNAT1P2	2078
HMGB3P6	2079
PBX1	2080
PBX1;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP;Metazoa_SRP	2081
RPL35AP7	2082
LMX1A	2083
RXRG	2084
PRELID1P7	2085
LRRC52	2086
MGST3	2087
ALDH9A1	2088
TMCO1	2089
UCK2	2090
RPS3AP10	2091
RNA5SP64	2092
FAM78B	2093
FMO7P	2094
FMO7P;LINC01675	2095
LINC01675	2096
FMO8P	2097
FMO9P	2098
FMO10P	2099
RPL4P2	2100
FMO11P	2101
CNN2P10	2102
POGK	2103
TADA1	2104
TADA1;DUTP6	2105
ILDR2	2106
MAEL	2107
GPA33	2108
GPA33;STYXL2	2109
LINC01363	2110
POU2F1	2111
POU2F1;CD247	2112
CD247	2113
AKR1D1P1	2114
CREG1	2115
RCSD1	2116
MPZL1	2117
ADCY10	2118
MPC2	2119
DCAF6	2120
GPR161	2121
TIPRL	2122
RPL34P1	2123
SFT2D2	2124
SFT2D2;ANKRD36BP1	2125
TBX19	2126
MIR557	2127
QRSL1P1	2128
XCL2	2129
XCL2;RPL7AP19	2130
XCL1	2131
XCL1;RPL7AP21	2132
DPT	2133
LINC00626	2134
SUMO1P2	2135
LINC00970	2136
LINC00970;RNA5SP66	2137
ATP1B1	2138
ATP1B1;NME7	2139
NME7	2140
BLZF1	2141
BLZF1;CCDC181	2142
CCDC181	2143
SLC19A2	2144
F5	2145
SELP	2146
C1orf112	2147
C1orf112;SELL	2148
C1orf112;SELE	2149
C1orf112;METTL18	2150
C1orf112;SCYL3	2151
SCYL3	2152
KIFAP3	2153
SIGLEC30P	2154
NTMT2	2155
LINC01681	2156
LINC01681;ISCUP1	2157
LINC01681;LINC01142	2158
HAUS4P1	2159
GORAB	2160
PRRX1	2161
MROH9	2162
FMO3	2163
FMO6P	2164
FMO2	2165
FMO1	2166
FMO4	2167
SRP14P4	2168
GM2AP2	2169
CYCSP53	2170
PRRC2C	2171
MYOCOS	2172
MYOC	2173
PFN1P1	2174
RPL4P3	2175
VAMP4	2176
METTL13	2177
DNM3	2178
DNM3;DNM3OS	2179
DNM3;PIGC	2180
PIGC	2181
PIGC;C1orf105	2182
C1orf105	2183
SUCO	2184
FASLG	2185
SLC25A38P1	2186
AIMP1P2	2187
TNFSF18	2188
GOT2P2	2189
TNFSF4	2190
PRDX6	2191
SLC9C2	2192
ANKRD45	2193
ANKRD45;TEX50	2194
KLHL20	2195
RN7SKP160	2196
CENPL	2197
DARS2	2198
GAS5	2199
ZBTB37	2200
SERPINC1	2201
RNA5SP67	2202
RC3H1	2203
RPL30P1	2204
RABGAP1L	2205
CACYBP	2206
CACYBP;MRPS14	2207
MRPS14	2208
ENTR1P2	2209
TNN	2210
KIAA0040	2211
RPS29P4	2212
TNR	2213
LINC01657	2214
LINC02803	2215
RPS29P5	2216
COP1	2217
U7	2218
MORF4L1P7	2219
PAPPA2	2220
ASTN1	2221
BRINP2	2222
LINC01645	2223
LINC01741	2224
SEC16B	2225
CRYZL2P	2226
RASAL2	2227
RASAL2;CLEC20A	2228
CLEC20A	2229
TEX35	2230
TEX35;C1orf220	2231
C1orf220	2232
RNA5SP69	2233
MIR4424	2234
RALGPS2	2235
RALGPS2;SNORA63;SNORA63;SNORA63;SNORA63;SNORA63;SNORA63;SNORA63	2236
RALGPS2;ANGPTL1	2237
FAM20B	2238
TOR3A	2239
ABL2	2240
COX5BP8	2241
SOAT1	2242
AXDND1	2243
AXDND1;HNRNPA1P54	2244
AXDND1;NPHS2	2245
NPHS2	2246
TDRD5	2247
FAM163A	2248
LINC02818	2249
TOR1AIP2	2250
TOR1AIP1	2251
CEP350	2252
QSOX1	2253
LHX4	2254
LHX4;ACBD6	2255
ACBD6	2256
OVAAL	2257
XPR1	2258
LINC02816	2259
KIAA1614	2260
STX6	2261
MR1	2262
IER5	2263
LINC01732	2264
LINC01699	2265
CACNA1E	2266
RN7SKP229	2267
ZNF648	2268
LINC01344	2269
EIF1P3	2270
GLUL	2271
TEDDM1	2272
LINC00272	2273
LINC00272;RGSL1	2274
RGSL1	2275
RGSL1;TEDDM2P	2276
RNASEL	2277
RGS16	2278
LINC01686	2279
RGS8	2280
LINC01688	2281
NPL	2282
DHX9	2283
SHCBP1L	2284
SHCBP1L;5S_rRNA;5S_rRNA	2285
KRT18P28	2286
LAMC1	2287
LAMC2	2288
NMNAT2	2289
SMG7	2290
SMG7;NCF2	2291
ARPC5	2292
RGL1;APOBEC4	2293
RGL1	2294
COLGALT2	2295
TSEN15	2296
RN7SL654P	2297
C1orf21	2298
EDEM3	2299
NIBAN1	2300
LINC01633	2301
RNA5SP72	2302
RNF2	2303
TRMT1L	2304
SWT1	2305
IVNS1ABP	2306
MCRIP2P2	2307
LINC01350	2308
HMCN1	2309
PRG4	2310
PRG4;TPR	2311
TPR	2312
ODR4	2313
PDC	2314
PTGS2	2315
PTGS2;PACERR	2316
PACERR	2317
PLA2G4A	2318
LINC01036	2319
SLC4A1APP2	2320
RN7SKP156	2321
RPS3AP9	2322
LINC01035	2323
GAPDHP75	2324
RNA5SP73	2325
LINC01701	2326
BRINP3	2327
LINC01720	2328
HNRNPA1P46	2329
LINC01680	2330
LINC02770	2331
RGS18	2332
RGS21	2333
RGS1	2334
RGS13	2335
RPS27AP5	2336
RGS2	2337
RN7SKP126	2338
ZNF101P2	2339
UCHL5	2340
UCHL5;SCARNA18B	2341
RO60	2342
GLRX2	2343
CDC73	2344
CDC73;B3GALT2	2345
LINC01031	2346
RPL23AP22	2347
EEF1A1P14	2348
LINC01724	2349
KCNT2	2350
CFH	2351
CFHR3	2352
CFHR1	2353
CFHR4	2354
CFHR2	2355
CFHR5	2356
F13B	2357
ASPM	2358
ZBTB41	2359
CRB1	2360
CRB1;MRPS21P3	2361
DENND1B	2362
DENND1B;EEF1A1P32	2363
C1orf53	2364
LHX9	2365
NEK7	2366
NEK7;PRR13P1	2367
ATP6V1G3	2368
PTPRC	2369
PTPRC;PEBP1P3	2370
MIR181A1HG	2371
MIR181A1HG;MIR181A1	2372
LINC01222	2373
LINC01222;LINC01221	2374
LINC01221	2375
LINC02789	2376
NR5A2	2377
CCNQP1	2378
LINC00862	2379
ZNF281	2380
KIF14	2381
DDX59	2382
CAMSAP2	2383
RPL34P6	2384
GPR25	2385
INAVA	2386
MROH3P	2387
KIF21B	2388
CACNA1S	2389
ASCL5	2390
TMEM9	2391
IGFN1	2392
PKP1	2393
TNNT2	2394
LAD1	2395
TNNI1	2396
PHLDA3	2397
CSRP1	2398
RPS10P7	2399
RPS10P7;NAV1	2400
NAV1	2401
NAV1;MIR1231	2402
IPO9	2403
SHISA4	2404
LMOD1	2405
TIMM17A	2406
SNORA70H	2407
RNPEP	2408
ELF3	2409
CRIP1P3	2410
GPR37L1	2411
ARL8A	2412
PTPN7	2413
PTPRVP	2414
LGR6	2415
UBE2T	2416
PPP1R12B	2417
SYT2	2418
KDM5B	2419
KDM5B;SLC25A39P1	2420
PCAT6	2421
MGAT4EP	2422
TUBA5P	2423
ACTG1P25	2424
RABIF	2425
KLHL12	2426
KLHL12;HNRNPA1P59	2427
ADIPOR1	2428
CYB5R1	2429
MGAT4FP	2430
TMEM183A	2431
PPFIA4	2432
MYOG	2433
ADORA1	2434
MYBPH	2435
CHI3L1	2436
CHIT1	2437
LINC01353	2438
BTG2	2439
FMOD	2440
LARP7P1	2441
PRELP	2442
OPTC	2443
ATP2B4	2444
ATP2B4;NSA2P1	2445
LAX1	2446
ZBED6;ZC3H11A	2447
SNRPE	2448
KRT8P29	2449
HSPE1P6	2450
CBX1P3	2451
LINC00303	2452
SOX13	2453
ETNK2	2454
REN	2455
KISS1	2456
GOLT1A	2457
PLEKHA6	2458
PPP1R15B	2459
PIK3C2B	2460
MDM4	2461
RNA5SP74	2462
LRRN2	2463
RNA5SP75	2464
NFASC	2465
CNTN2	2466
TMEM81	2467
RBBP5	2468
DSTYK	2469
TMCC2	2470
NUAK2	2471
KLHDC8A	2472
LEMD1	2473
LEMD1;BLACAT1	2474
BLACAT1	2475
CDK18	2476
MFSD4A	2477
ELK4	2478
SLC45A3	2479
NUCKS1	2480
RAB29	2481
SLC41A1	2482
PM20D1	2483
SLC26A9	2484
RHEX	2485
AVPR1B	2486
RPL22P4	2487
FAM72A	2488
SRGAP2	2489
IKBKE	2490
IKBKE;C1orf147	2491
RASSF5	2492
RASSF5;EIF2D	2493
EIF2D	2494
DYRK3	2495
MAPKAPK2	2496
IL10	2497
IL10;IL19	2498
IL19	2499
IL20	2500
IL24	2501
FCMR	2502
PIGR	2503
FCAMR	2504
C1orf116	2505
PFKFB2	2506
PFKFB2;YOD1	2507
C4BPB	2508
C4BPA	2509
C4BPAP1	2510
C4BPAP2	2511
LINC02942	2512
CD55	2513
CR2	2514
CR1	2515
CR1L	2516
CD46	2517
MIR29B2CHG	2518
CD34	2519
LINC02767	2520
PLXNA2	2521
LINC01735	2522
LINC02769	2523
RPS26P13	2524
LINC01717	2525
LINC01774	2526
TFDP1P1	2527
ATP5MC2P1	2528
LINC01696	2529
LINC01698	2530
MIR205HG	2531
CAMK1G	2532
LAMB3	2533
G0S2	2534
HSD11B1	2535
ADORA2BP1	2536
TRAF3IP3	2537
TRAF3IP3;C1orf74	2538
C1orf74	2539
IRF6	2540
UTP25	2541
SYT14	2542
SERTAD4	2543
ST13P19	2544
HHAT	2545
KCNH1	2546
PRELID1P5	2547
RCOR3	2548
TRAF5	2549
LINC00467	2550
LINC00467;SNX25P1	2551
ARPC3P2	2552
RD3	2553
SLC30A1	2554
LINC01693	2555
NEK2	2556
LPGAT1	2557
INTS7	2558
DTL	2559
LINC02608	2560
PPP2R5A	2561
PACC1	2562
NENF	2563
LINC02771	2564
LINC01740	2565
ATF3	2566
GARIN4	2567
LINC02773	2568
BATF3	2569
NSL1	2570
TATDN3	2571
SPATA45	2572
FLVCR1	2573
VASH2	2574
ANGEL2	2575
RPS6KC1	2576
RPL31P13	2577
LINC00538	2578
PROX1	2579
LINC02775	2580
SMYD2	2581
PTPN14	2582
PTPN14;KRT18P12	2583
CENPF	2584
CENPF;ABHD17AP3	2585
GAPDHP24	2586
KCNK2	2587
VDAC1P10	2588
KCTD3	2589
USH2A	2590
ESRRG	2591
GPATCH2	2592
SPATA17	2593
LINC00210	2594
LINC01653	2595
RRP15	2596
TGFB2	2597
LINC02869	2598
NXNP1	2599
LINC01710	2600
LYPLAL1	2601
ZC3H11B	2602
SLC30A10	2603
EPRS1	2604
BPNT1	2605
IARS2	2606
RAB3GAP2	2607
RAB3GAP2;MORF4L1P1	2608
RAB3GAP2;AURKAP1	2609
XRCC6P3	2610
RPLP0P5	2611
RPL7AP81	2612
PRELID3BP1	2613
LINC02779	2614
MARK1	2615
C1orf115	2616
MTARC2	2617
MTARC1	2618
LINC01352	2619
HLX	2620
LINC02817	2621
DUSP10	2622
LINC01655	2623
LINC02257	2624
LINC02257;LINC02474	2625
LINC02474	2626
LINC01705	2627
QRSL1P2	2628
CICP13	2629
HHIPL2	2630
TAF1A	2631
MIA3	2632
AIDA	2633
BROX	2634
FAM177B	2635
DISP1	2636
TLR5	2637
SUSD4	2638
CCDC185	2639
CAPN8	2640
CAPN2	2641
TP53BP2	2642
PHB1P11	2643
ACTBP11	2644
CICP5	2645
GTF2IP20	2646
SEPTIN7P13	2647
RN7SKP49	2648
FBXO28	2649
DEGS1	2650
NVL	2651
CNIH4	2652
WDR26	2653
CNIH3	2654
CNIH3;AKR1B1P1	2655
LINC02813	2656
DNAH14	2657
LBR	2658
LINC02765	2659
ENAH	2660
SRP9	2661
